ExptLabel,Sample,Well,GFP,RFP
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A1,0.840388552,0.737247914
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A2,1.104535064,1.385195084
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A3,0.795446151,0.751216788
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A4,0.612592417,0.839892984
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A5,0.375763787,1.010830186
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A6,0.399116217,0.985168933
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A7,0.42467164,0.75090634
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A8,0.961336358,1.265373422
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A9,0.80381778,0.825820689
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A10,0.427976226,1.304072266
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A11,0.734641815,0.761460593
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x,A12,0.274202864,1.555304424
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B1,0.416740673,1.000689864
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B2,0.503981693,0.161110995
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B3,0.465868794,1.156519943
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B4,0.337761053,0.902701024
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B5,0.251291065,1.312143179
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B6,0.428416824,0.94150335
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B7,0.53724788,0.948642981
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B8,0.564786092,1.246748379
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B9,0.471596767,0.750492471
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B10,0.452320019,0.723486005
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B11,0.44670221,0.971717472
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-3x-sm,B12,0.308570547,0.739317384
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C1,0.622285906,0.170837447
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C2,0.423349844,1.563582303
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C3,0.368053087,1.120304439
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C4,0.812850339,1.659191225
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C5,0.472147532,0.381508212
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C6,0.645197674,1.303658457
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C7,0.482391785,0.898665628
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C8,0.471376436,2.255298294
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C9,1.594054387,1.20039243
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C10,0.500897439,0.189876452
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C11,0.467631252,0.998310007
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x,C12,0.619421919,0.467908064
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D1,0.55861752,0.604181817
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D2,0.599594406,0.931156063
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D3,0.629555944,0.511263199
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D4,0.534604224,2.097916098
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D5,0.427535627,1.337390501
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D6,0.486687733,1.353946258
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D7,0.477545009,0.133794158
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D8,0.47842627,0.796641332
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D9,0.648061661,1.399060414
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D10,0.681327784,1.195839683
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D11,0.583952676,1.330768344
Expt01/clone01,TMH4-6/v1/0.5mM/sort04-10x-sm,D12,0.598052279,2.030244802
Expt01/clone01,STE6,E1,1.037672258,0.351501085
Expt01/clone01,STE6,E2,0.975215566,0.347569111
Expt01/clone01,STE6,E3,0.987112175,0.33328985
Expt01/clone01,E05973,E4,0.154576855,1.006484281
Expt01/clone01,E05973,E5,0.153475326,0.974200811
Expt01/clone01,E05973,E6,0.146425556,1.019314907
Expt02/clone02,STE6,A1,0.965948693,0.354272378
Expt02/clone02,STE6,A2,0.998318943,0.382109463
Expt02/clone02,STE6,A3,1.035732364,0.342256345
Expt02/clone02,E05973,A4,0.254740239,0.934846456
Expt02/clone02,E05973,A5,0.243011868,1.092656879
Expt02/clone02,E05973,A6,0.242308153,0.972496665
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A7,0.848664919,1.132710283
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A8,0.711208454,0.383711603
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A9,0.63169006,1.693457945
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A10,0.557801325,1.356208228
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A11,0.506900209,1.306942616
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,A12,0.579146987,0.159412544
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B1,0.486492858,2.045527403
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B2,0.512998922,0.873564752
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B3,0.765393487,0.941255015
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B4,0.583134619,1.945393892
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B5,0.556159366,0.746194895
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B6,0.66077646,1.453938544
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B7,0.589233399,3.719359088
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B8,0.560850715,1.920160228
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B9,0.674146789,1.259279055
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B10,0.67977638,2.809345617
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B11,0.6459987,1.883311044
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x,B12,0.177098398,3.788250831
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C1,0.75906018,0.723764998
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C2,0.73701087,0.608411175
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C3,0.888541379,1.938184307
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C4,0.561085309,1.201602143
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C5,0.640134514,2.211348318
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C6,0.852887146,0.992923822
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C7,0.440283023,0.94365821
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C8,0.573048207,0.945660833
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C9,0.654091262,1.783978559
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C10,0.720121962,1.321361785
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C11,0.846553839,2.062950624
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,C12,0.831306957,1.853671563
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D1,0.520974254,1.843057354
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D2,0.781344084,1.83845125
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D3,0.515813785,0.555941224
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D4,0.611048114,0.606408551
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D5,0.646936942,0.251535386
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D6,0.738418234,1.643391189
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D7,0.492708867,2.773497981
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D8,0.565542063,0.773831754
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D9,0.644356741,0.343257656
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D10,0.629109859,0.56675566
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D11,0.760936733,3.062483162
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-3x-sm,D12,0.826381014,2.160480654
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E1,0.720708381,1.612549993
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E2,0.741233029,1.730307011
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E3,0.687517118,0.495460605
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E4,0.663356661,0.644058702
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E5,0.596739543,0.083311085
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E6,0.7278627,1.254072094
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E7,0.882208072,0.838317737
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E8,0.574455638,1.698264335
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E9,0.677430706,0.117356472
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E10,0.636381409,1.233244248
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E11,0.63262837,0.840320419
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,E12,0.579616108,2.507343033
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F1,0.585480293,1.660614125
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F2,0.702998595,1.359011994
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F3,0.634270329,1.277102848
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F4,0.797294682,1.713885101
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F5,0.636264111,0.170226965
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F6,0.501974267,0.96809073
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F7,0.661597406,1.04178898
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F8,0.717541761,0.223497985
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F9,0.520270539,1.387449879
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F10,0.704405959,0.223097472
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F11,0.847492082,0.571161537
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x,F12,2.436217058,2.305674245
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G1,2.301692754,1.878504537
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G2,0.366628882,0.803871807
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G3,0.524492765,0.775834436
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G4,0.649517211,1.190387195
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G5,0.723875068,2.171094863
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G6,0.532937152,0.318825107
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G7,0.534579178,1.152937153
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G8,0.691973872,0.161415211
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G9,0.57492476,0.187049403
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G10,0.246295785,2.066755584
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G11,1.955823182,1.082643528
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,G12,0.607295076,0.98291047
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H1,0.580085229,0.101335105
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H2,0.769615714,0.915420493
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H3,0.670393684,1.234846417
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H4,0.575628475,0.717757011
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H5,0.554282814,0.094125506
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H6,0.380233806,0.949465911
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H7,0.610930885,2.244592709
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H8,0.633801208,0.15460614
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H9,0.49564096,0.13257677
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H10,0.649634508,1.99746327
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H11,0.593690153,2.628704961
Expt02/clone02,TMH4-6/v1/0.5mM/sort04-10x-sm,H12,0.46444348,1.016154862
Expt05/clone03,STE6,A1,0.981017916,0.294006881
Expt05/clone03,STE6,A2,1.032101982,0.304477611
Expt05/clone03,STE6,A3,0.986880102,0.301997686
Expt05/clone03,E05973,A4,0.007071752,0.980114822
Expt05/clone03,E05973,A5,0.012282492,1.069391497
Expt05/clone03,E05973,A6,-0.011724213,0.950493681
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A7,0.126174758,1.548289212
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A8,0.27375081,2.986911354
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A9,0.120405711,0.712284711
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A10,0.177724017,1.024202041
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A11,0.175863032,2.840045922
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,A12,0.34465434,1.31572903
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B1,0.210012092,0.771802466
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B2,0.080766731,0.892215856
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B3,0.376291076,0.807898987
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B4,0.413324646,1.118162963
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B5,0.151856327,1.809781892
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B6,0.284823711,1.361745077
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B7,0.190937001,0.58966702
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B8,0.245836043,1.260895522
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B9,0.208058048,2.424799006
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B10,0.266958238,0.707600465
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B11,0.297757542,0.88863376
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x,B12,0.122731942,2.368174535
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C1,0.226667892,1.796280014
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C2,0.156694908,1.473203142
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C3,0.180329401,0.134603899
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C4,0.190750935,1.052307693
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C5,0.34484046,0.572307657
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C6,0.109425898,0.801836945
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C7,0.187401152,1.236923085
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C8,0.230389861,1.637841446
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C9,0.223876416,0.762985091
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C10,0.084302607,0.575063119
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C11,0.181259893,0.25570608
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,C12,0.112031281,1.548426991
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D1,0.150646709,1.078484432
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D2,0.238578225,1.484638328
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D3,0.235228442,1.621446539
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D4,0.141807033,0.835453521
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D5,0.316553453,1.655614147
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D6,0.255140966,0.578920774
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D7,0.106076115,1.281285863
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D8,0.131571618,1.19421349
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D9,0.166372017,0.507554537
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D10,0.343444721,0.740390363
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D11,0.193356292,0.24826635
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-3x-sm,D12,0.155020017,0.794259415
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E1,0.241369702,1.464799104
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E2,0.222945924,1.454603934
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E3,0.241741888,0.701262864
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E4,0.12412768,0.773731294
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E5,0.211221764,0.145212387
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E6,0.280822562,0.288771516
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E7,0.274122997,1.506819632
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E8,0.150181463,1.589345453
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E9,0.394900921,0.574512044
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E10,0.254024407,1.329230738
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E11,0.395645293,1.002985023
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,E12,0.0844887,1.230585484
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F1,0.267609551,0.818645191
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F2,0.104401223,1.026406428
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F3,0.233553578,1.692124006
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F4,0.349306801,0.563765755
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F5,0.308086017,0.975706049
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F6,0.398064584,0.732675053
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F7,0.162650048,3.206796845
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F8,0.278031085,1.690470652
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F9,0.311900992,0.287393785
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F10,0.313948096,0.661033257
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F11,-0.035917011,1.129184811
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x,F12,0.293291147,0.851435089
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G1,0.392853816,0.939334054
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G2,0.191123121,2.093731265
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G3,0.310412247,1.467692303
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G4,0.303526562,0.208863378
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G5,0.358797843,0.881194009
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G6,0.231506474,1.659885141
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G7,1.056108767,0.303926514
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G8,0.343165542,1.633708402
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G9,0.34446822,2.070172166
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G10,0.273564744,1.958851796
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G11,0.117055929,0.967301926
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,G12,0.219410074,4.158805707
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H1,0.399367262,0.662411009
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H2,0.150925835,2.17515502
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H3,0.44049504,0.856119421
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H4,0.474923253,1.235269731
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H5,0.189727383,2.411297298
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H6,0.465618331,1.590723248
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H7,0.314134216,0.541446586
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H8,0.297571422,0.934098689
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H9,0.412208087,1.672284613
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H10,0.33609379,0.24840413
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H11,0.385968185,0.939058495
Expt05/clone03,TMH4-6/v1/0.5mM/sort04-10x-sm,H12,0.238206039,2.014374201
Expt06/clone04,STE6,A2,1.007769789,0.325382809
Expt06/clone04,STE6,A3,0.992230211,0.350117796
Expt06/clone04,E05973,A4,0.081207075,1.060365164
Expt06/clone04,E05973,A5,0.080104275,1.027385152
Expt06/clone04,E05973,A6,0.067171292,0.912249684
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A7,0.534563168,1.11955237
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A8,0.598726763,3.169758534
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A9,0.210336363,1.274440488
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A10,0.478018981,3.528857322
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A11,0.590906827,1.37014131
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x,A12,0.150583996,1.207302716
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B1,0.288736284,1.167550067
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B2,0.243019715,1.331566499
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B3,0.257055483,0.956124812
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B4,0.423279367,1.339517065
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B5,0.407840022,0.866902235
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B6,0.661486782,1.556537029
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B7,0.202315899,0.663133109
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B8,0.27650509,1.03342172
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B9,0.242618689,2.255889191
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B10,0.505488992,0.648115424
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B11,0.355105509,0.360424038
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-3x-sm,B12,0.262870318,1.726737404
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C1,0.345280472,0.308009425
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C2,0.43250288,0.452885737
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C3,0.22336961,0.761484135
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C4,0.414256382,2.247938805
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C5,0.218757824,0.66755007
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C6,1.294701575,0.255005893
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C7,0.32843752,0.102767967
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C8,0.410246119,1.250294488
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C9,0.463782685,0.804181425
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C10,0.258258562,1.117491175
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C11,0.548398408,0.837455828
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x,C12,0.574464902,2.565371034
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D1,0.453556591,1.719522998
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D2,0.561632183,0.662544145
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D3,0.429695726,0.881625439
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D4,0.522632735,0.910482881
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D5,0.390596044,0.804770299
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D6,0.390194988,0.895759678
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D7,0.188480629,0.78356894
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D8,0.67873076,0.366313319
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D9,0.917138763,1.300058897
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D10,0.473607722,0.222614845
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D11,1.226527658,0.313898706
Expt06/clone04,TMH4-6/v1/0.5mM/sort04-10x-sm,D12,0.493057329,1.019876265
Expt01/clone01,STE6,A1,1.01378373,0.33879213
Expt01/clone01,STE6,A2,0.967837858,0.338162695
Expt01/clone01,STE6,A3,1.018378412,0.317863819
Expt01/clone01,E05973,A4,0.138258262,0.971990734
Expt01/clone01,E05973,A5,0.147702692,0.971990734
Expt01/clone01,E05973,A6,0.131366385,1.056018531
